complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_09697,Building permit application status is not updated for 5 days. Please look into this matter urgently.,Kollam,Corporation,Kollam,17,Revenue,46,KL02_REV,Resolved,05-12-2025,01-01-2026
CMP_09698,Drainage water is overflowing near the bus stand for 11 days. and Property tax details are incorrect in records. Requesting immediate intervention from the concerned department.,Wayanad,Grama Panchayath,Thirunelly,20,"Health,Revenue",62,"KL12_HEA,KL12_REV",Submitted,23-05-2025,23-05-2025
CMP_09699,Road side drainage collapse is creating traffic blockage near the government school. We are facing serious difficulty because of this.,Pathanamthitta,Grama Panchayath,Malayalapuzha,15,Road,49,KL03_ROA,Submitted,31-12-2025,31-12-2025
CMP_09700,My land record correction is pending for 14 days. We are facing serious difficulty because of this.,Kollam,Grama Panchayath,Aryankavu,7,Revenue,63,KL02_REV,Resolved,07-10-2025,12-10-2025
CMP_09701,Garbage accumulation is noticed near the government school for more than 5 days. Public safety is at risk.,Kozhikode,Grama Panchayath,Ulliyeri,20,Health,54,KL11_HEA,Forwarded,24-10-2025,25-10-2025
CMP_09702,Encroachment complaint has been ignored for 10 days. and Drainage water is overflowing near the church road for 2 days. This problem becomes worse during night time.,Thiruvananthapuram,Municipality,Neyyattinkara,13,"Revenue,Health",71,"KL01_REV,KL01_HEA",Submitted,21-04-2025,21-04-2025
CMP_09703,Building permit application status is not updated for 10 days. Senior citizens and children are affected.,Kannur,Municipality,Payyannur,19,Revenue,51,KL13_REV,Submitted,02-12-2025,02-12-2025
CMP_09704,Road side drainage collapse is creating traffic blockage near railway station. Hoping for a quick resolution.,Kottayam,Municipality,Erattupetta,17,Road,33,KL05_ROA,Submitted,22-03-2025,22-03-2025
CMP_09705,Street road is damaged badly near the church road and accidents may occur. Hoping for a quick resolution.,Palakkad,Municipality,Chittur-Thathamangalam,14,Road,50,KL09_ROA,Forwarded,21-03-2025,23-03-2025
CMP_09706,Street road is damaged badly near railway station and accidents may occur. Kindly take necessary action at the earliest.,Kasaragod,Grama Panchayath,West Eleri,10,Road,50,KL14_ROA,Submitted,21-02-2026,21-02-2026
CMP_09707,Plastic waste is scattered everywhere near Anganwadi centre. This is causing severe inconvenience to residents.,Wayanad,Grama Panchayath,Meenangadi,6,Waste,43,KL12_WAS,Submitted,20-07-2025,20-07-2025
CMP_09708,Contaminated water is being supplied near the temple junction for the last 10 days. We are facing serious difficulty because of this.,Kollam,Municipality,Paravur,1,Water,66,KL02_WAT,Submitted,26-11-2025,26-11-2025
CMP_09709,Contaminated water is being supplied in Ward area for the last 13 days. This issue has been reported earlier but no action has been taken.,Kottayam,Municipality,Ettumanoor,15,Water,62,KL05_WAT,Forwarded,02-08-2025,04-08-2025
CMP_09710,Electric line is hanging dangerously near the church road. and Drainage water is overflowing in Ward area for 14 days. Kindly take necessary action at the earliest.,Idukki,Grama Panchayath,Bisonvalley,6,"Electricity,Health",69,"KL06_ELE,KL06_HEA",Forwarded,27-08-2025,01-09-2025
CMP_09711,Drainage water is overflowing near the primary health centre for 14 days. and The road surface has completely broken near railway station after recent rains. Hoping for a quick resolution.,Ernakulam,Grama Panchayath,Mulamthuruthy,19,"Health,Road",68,"KL07_HEA,KL07_ROA",Submitted,01-01-2026,01-01-2026
CMP_09712,The road surface has completely broken in Ward area after recent rains. Public safety is at risk.,Kasaragod,Grama Panchayath,Panathady,17,Road,40,KL14_ROA,Resolved,20-04-2025,03-05-2025
CMP_09713,Garbage accumulation is noticed near Anganwadi centre for more than 5 days. Requesting immediate intervention from the concerned department.,Kozhikode,Municipality,Feroke,1,Health,57,KL11_HEA,Forwarded,03-06-2025,08-06-2025
CMP_09714,Frequent power cuts are occurring near the church road since last 4 days. and Garbage accumulation is noticed near the bus stand for more than 1 days. Kindly take necessary action at the earliest.,Alappuzha,Municipality,Alappuzha,15,"Electricity,Health",54,"KL04_ELE,KL04_HEA",Resolved,05-03-2025,03-04-2025
CMP_09715,Plastic waste is scattered everywhere near railway station. Public safety is at risk.,Thrissur,Municipality,Wadakkanchery,2,Waste,38,KL08_WAS,Submitted,23-01-2026,23-01-2026
CMP_09716,Encroachment complaint has been ignored for 12 days. and Water leakage is happening continuously near the government school for 10 days. Kindly take necessary action at the earliest.,Thiruvananthapuram,Grama Panchayath,Panavoor,11,"Revenue,Water",59,"KL01_REV,KL01_WAT",Resolved,21-10-2025,09-11-2025
CMP_09717,My land record correction is pending for 14 days. Public safety is at risk.,Palakkad,Municipality,Shoranur,3,Revenue,52,KL09_REV,Resolved,07-10-2025,21-10-2025
CMP_09718,Water leakage is happening continuously near the mosque area for 1 days. Requesting immediate intervention from the concerned department.,Kannur,Corporation,Kannur,20,Water,48,KL13_WAT,Submitted,12-01-2026,12-01-2026
CMP_09719,Public toilet condition is extremely unhygienic near railway station. Public safety is at risk.,Malappuram,Municipality,Perinthalmanna,6,Health,39,KL10_HEA,Resolved,30-06-2025,22-07-2025
CMP_09720,Water leakage is happening continuously near the government school for 13 days. Requesting immediate intervention from the concerned department.,Alappuzha,Grama Panchayath,Karthikappally,10,Water,58,KL04_WAT,Resolved,17-09-2025,25-09-2025
CMP_09721,Encroachment complaint has been ignored for 1 days. and Road side drainage collapse is creating traffic blockage near Anganwadi centre. Public safety is at risk.,Kasaragod,Grama Panchayath,Vorkady,8,"Revenue,Road",55,"KL14_REV,KL14_ROA",Resolved,23-11-2025,05-12-2025
CMP_09722,The road surface has completely broken near the mosque area after recent rains. Public safety is at risk.,Kannur,Municipality,Thalassery,1,Road,40,KL13_ROA,Forwarded,25-03-2025,28-03-2025
CMP_09723,Transformer is making loud noise and sparking near the temple junction. Please look into this matter urgently.,Idukki,Municipality,Kattappana,9,Electricity,41,KL06_ELE,Submitted,18-03-2025,18-03-2025
CMP_09724,Drainage water is overflowing near Anganwadi centre for 2 days. We are facing serious difficulty because of this.,Kottayam,Municipality,Vaikom,8,Health,60,KL05_HEA,Resolved,11-03-2025,10-04-2025
CMP_09725,Encroachment complaint has been ignored for 5 days. and Low water pressure issue is reported near the mosque area for 3 days. This issue has been reported earlier but no action has been taken.,Palakkad,Grama Panchayath,Nagalassery,8,"Revenue,Water",62,"KL09_REV,KL09_WAT",Forwarded,18-07-2025,23-07-2025
CMP_09726,Frequent power cuts are occurring near the government school since last 3 days. This issue has been reported earlier but no action has been taken.,Idukki,Grama Panchayath,Alakkode,5,Electricity,64,KL06_ELE,Resolved,31-03-2025,15-04-2025
CMP_09727,Frequent power cuts are occurring near Anganwadi centre since last 7 days. Kindly take necessary action at the earliest.,Kollam,Corporation,Kollam,5,Electricity,57,KL02_ELE,Forwarded,25-05-2025,30-05-2025
CMP_09728,Encroachment complaint has been ignored for 8 days. Public safety is at risk.,Malappuram,Grama Panchayath,Pulikkal,18,Revenue,54,KL10_REV,Forwarded,22-12-2025,23-12-2025
CMP_09729,People are dumping waste illegally near market road. and Building permit application status is not updated for 5 days. We are facing serious difficulty because of this.,Kollam,Corporation,Kollam,13,"Waste,Revenue",62,"KL02_WAS,KL02_REV",Resolved,18-11-2025,05-12-2025
CMP_09730,Frequent power cuts are occurring near market road since last 3 days. and Road side drainage collapse is creating traffic blockage near Anganwadi centre. Hoping for a quick resolution.,Kozhikode,Grama Panchayath,Unnikulam,4,"Electricity,Road",56,"KL11_ELE,KL11_ROA",Forwarded,09-03-2025,10-03-2025
CMP_09731,Mosquito breeding is increasing due to stagnant water near the temple junction. Kindly take necessary action at the earliest.,Kannur,Grama Panchayath,Pariyaram,10,Health,39,KL13_HEA,Submitted,12-01-2026,12-01-2026
CMP_09732,Waste burning is happening frequently near the mosque area. Kindly take necessary action at the earliest.,Malappuram,Municipality,Perinthalmanna,5,Waste,31,KL10_WAS,Forwarded,21-01-2026,22-01-2026
CMP_09733,Frequent power cuts are occurring near railway station since last 7 days. We are facing serious difficulty because of this.,Ernakulam,Corporation,Kochi,17,Electricity,73,KL07_ELE,Submitted,22-08-2025,22-08-2025
CMP_09734,Electric line is hanging dangerously near market road. and Water leakage is happening continuously near the bus stand for 5 days. Requesting immediate intervention from the concerned department.,Thrissur,Grama Panchayath,Thikkur,9,"Electricity,Water",67,"KL08_ELE,KL08_WAT",Resolved,24-12-2025,21-01-2026
CMP_09735,People are dumping waste illegally near Anganwadi centre. This problem becomes worse during night time.,Kasaragod,Grama Panchayath,Kallar,18,Waste,43,KL14_WAS,Resolved,24-07-2025,07-08-2025
CMP_09736,Water leakage is happening continuously near Anganwadi centre for 7 days. Requesting immediate intervention from the concerned department.,Kasaragod,Municipality,Nileshwar,16,Water,58,KL14_WAT,Resolved,22-01-2026,19-02-2026
CMP_09737,Garbage collection has not been done near the mosque area for 12 days. Public safety is at risk.,Kannur,Corporation,Kannur,15,Waste,51,KL13_WAS,Resolved,20-11-2025,17-12-2025
CMP_09738,Contaminated water is being supplied near the primary health centre for the last 3 days. This is causing severe inconvenience to residents.,Kannur,Corporation,Kannur,4,Water,62,KL13_WAT,Forwarded,09-01-2026,10-01-2026
CMP_09739,A large pothole has developed near Anganwadi centre and vehicles are struggling to pass. and Drainage water is overflowing near the temple junction for 6 days. Kindly take necessary action at the earliest.,Kollam,Municipality,Kottarakkara,17,"Road,Health",54,"KL02_ROA,KL02_HEA",Forwarded,11-12-2025,16-12-2025
CMP_09740,Waste burning is happening frequently near market road. Public safety is at risk.,Idukki,Grama Panchayath,Upputhara,16,Waste,38,KL06_WAS,Submitted,29-09-2025,29-09-2025
CMP_09741,There has been no drinking water supply near Anganwadi centre for the past 3 days. and Garbage accumulation is noticed near the bus stand for more than 5 days. This problem becomes worse during night time.,Thrissur,Corporation,Thrissur,2,"Water,Health",66,"KL08_WAT,KL08_HEA",Forwarded,23-02-2026,28-02-2026
CMP_09742,Plastic waste is scattered everywhere near market road. Requesting immediate intervention from the concerned department.,Malappuram,Grama Panchayath,Pulamanthole,9,Waste,41,KL10_WAS,Submitted,16-08-2025,16-08-2025
CMP_09743,Building permit application status is not updated for 11 days. Senior citizens and children are affected.,Malappuram,Municipality,Tirurangadi,17,Revenue,51,KL10_REV,Forwarded,14-07-2025,15-07-2025
CMP_09744,Garbage accumulation is noticed near the temple junction for more than 2 days. and Building permit application status is not updated for 2 days. This issue has been reported earlier but no action has been taken.,Alappuzha,Grama Panchayath,Kavalam,1,"Health,Revenue",56,"KL04_HEA,KL04_REV",Submitted,24-12-2025,24-12-2025
CMP_09745,My land record correction is pending for 8 days. This is causing severe inconvenience to residents.,Kollam,Municipality,Punalur,16,Revenue,59,KL02_REV,Submitted,13-03-2025,13-03-2025
CMP_09746,Garbage collection has not been done in Ward area for 3 days. Please look into this matter urgently.,Palakkad,Municipality,Cherpulassery,20,Waste,50,KL09_WAS,Submitted,22-11-2025,22-11-2025
CMP_09747,Garbage accumulation is noticed near the bus stand for more than 5 days. We are facing serious difficulty because of this.,Kozhikode,Corporation,Kozhikode,20,Health,65,KL11_HEA,Forwarded,29-08-2025,03-09-2025
CMP_09748,Streetlight is not functioning near market road for the past 11 days. and My land record correction is pending for 13 days. Kindly take necessary action at the earliest.,Wayanad,Municipality,Sulthan Bathery,3,"Electricity,Revenue",57,"KL12_ELE,KL12_REV",Submitted,29-12-2025,29-12-2025
CMP_09749,My land record correction is pending for 1 days. Please look into this matter urgently.,Thrissur,Municipality,Mattathur,5,Revenue,41,KL08_REV,Submitted,02-01-2026,02-01-2026
CMP_09750,Mosquito breeding is increasing due to stagnant water near the church road. and Waste burning is happening frequently near market road. This issue has been reported earlier but no action has been taken.,Alappuzha,Grama Panchayath,Arookutty,20,"Health,Waste",51,"KL04_HEA,KL04_WAS",Submitted,25-01-2026,25-01-2026
CMP_09751,Low water pressure issue is reported near the temple junction for 5 days. Senior citizens and children are affected.,Malappuram,Grama Panchayath,Thirunavaya,8,Water,62,KL10_WAT,Forwarded,16-06-2025,17-06-2025
CMP_09752,Transformer is making loud noise and sparking near the bus stand. and There has been no drinking water supply in Ward area for the past 1 days. We are facing serious difficulty because of this.,Kollam,Municipality,Paravur,6,"Electricity,Water",63,"KL02_ELE,KL02_WAT",Submitted,26-12-2025,26-12-2025
CMP_09753,Contaminated water is being supplied near market road for the last 6 days. Please look into this matter urgently.,Kasaragod,Municipality,Kasaragod,10,Water,54,KL14_WAT,Resolved,20-01-2026,19-02-2026
CMP_09754,Plastic waste is scattered everywhere near Anganwadi centre. Hoping for a quick resolution.,Alappuzha,Municipality,Chengannur,1,Waste,31,KL04_WAS,Forwarded,14-04-2025,17-04-2025
CMP_09755,A large pothole has developed near the primary health centre and vehicles are struggling to pass. and Plastic waste is scattered everywhere near market road. Hoping for a quick resolution.,Malappuram,Grama Panchayath,Muthuvallur,17,"Road,Waste",40,"KL10_ROA,KL10_WAS",Forwarded,21-06-2025,24-06-2025
