complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_07317,"I would like to report a problem that has been ongoing for some time. residents are struggling to manage daily household activities sometimes there is no water at all during important hours waste is piling up near houses and roadsides sanitation services are not working properly Due to this issue, this is affecting health and safety of the people We hope this issue will be addressed at the earliest.",Alappuzha,Grama Panchayath,Ramankary,7,"water,waste",70,"KL04_WAT,KL04_WAS",Submitted,15-03-2025,15-03-2025
CMP_07318,This complaint is regarding a serious problem we are facing. residents are struggling to manage daily household activities sometimes there is no water at all during important hours This has led to a situation where this is affecting health and safety of the people Immediate action would be highly appreciated.,Kollam,Corporation,Kollam,14,water,67,KL02_WAT,Forwarded,06-07-2025,07-07-2025
CMP_07319,"This complaint is regarding a serious problem we are facing. waste is piling up near houses and roadsides the area has become very unhygienic and smells bad Due to this issue, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Kollam,Grama Panchayath,Ummannoor,8,waste,43,KL02_WAS,Submitted,30-10-2025,30-10-2025
CMP_07320,"We are facing difficulties in our area and need help. water availability has reduced significantly in our locality residents are struggling to manage daily household activities the area has become very unhygienic and smells bad sanitation services are not working properly Due to this issue, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Thrissur,Grama Panchayath,Desamangalam,15,"water,waste",62,"KL08_WAT,KL08_WAS",Resolved,08-10-2025,05-11-2025
CMP_07321,"I would like to report a problem that has been ongoing for some time. sanitation services are not working properly garbage has not been collected for many days As a result, this is affecting health and safety of the people Immediate action would be highly appreciated.",Malappuram,Grama Panchayath,Maranchery,16,waste,43,KL10_WAS,Resolved,01-12-2025,10-12-2025
CMP_07322,"I am writing to bring attention to an issue in our locality. Due to this issue, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Ernakulam,Municipality,North Paravur,16,health,51,KL07_HEA,Submitted,15-01-2026,15-01-2026
CMP_07323,"I am writing to bring attention to an issue in our locality. water availability has reduced significantly in our locality residents are struggling to manage daily household activities Due to this issue, many families are struggling because of this situation Immediate action would be highly appreciated.",Alappuzha,Grama Panchayath,Thiruvanvandoor,17,water,57,KL04_WAT,Forwarded,28-06-2025,01-07-2025
CMP_07324,"I am writing to bring attention to an issue in our locality. people are finding it difficult to travel due to poor road condition many parts of the street are broken and causing trouble for vehicles As a result, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Ernakulam,Corporation,Kochi,15,road,54,KL07_ROA,Forwarded,14-06-2025,15-06-2025
CMP_07325,"We are facing difficulties in our area and need help. sanitation services are not working properly garbage has not been collected for many days Because of this, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Thrissur,Corporation,Thrissur,18,waste,42,KL08_WAS,Resolved,19-03-2025,27-03-2025
CMP_07326,"I would like to report a problem that has been ongoing for some time. As a result, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Kottayam,Municipality,Erattupetta,8,health,46,KL05_HEA,Submitted,30-03-2025,30-03-2025
CMP_07327,"This complaint is regarding a serious problem we are facing. residents are struggling to manage daily household activities we are not getting proper water supply for the past few days the situation has become worse especially during rainy days people are finding it difficult to travel due to poor road condition Because of this, people are facing a lot of inconvenience in daily life Please look into this matter urgently and resolve it.",Thiruvananthapuram,Grama Panchayath,Perumkadavila,12,"water,road",54,"KL01_WAT,KL01_ROA",Forwarded,22-04-2025,25-04-2025
CMP_07328,"I am writing to bring attention to an issue in our locality. we are facing continuous outages without any notice voltage fluctuations are damaging our home appliances Due to this issue, many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.",Malappuram,Municipality,Malappuram,17,electricity,50,KL10_ELE,Forwarded,04-02-2026,06-02-2026
CMP_07329,This complaint is regarding a serious problem we are facing. This has led to a situation where many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.,Palakkad,Municipality,Chittur-Thathamangalam,19,revenue,27,KL09_REV,Resolved,19-12-2025,25-12-2025
CMP_07330,"This complaint is regarding a serious problem we are facing. we are not getting proper water supply for the past few days sometimes there is no water at all during important hours Due to this issue, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Malappuram,Municipality,Nilambur,7,"water,revenue",76,"KL10_WAT,KL10_REV",Resolved,28-05-2025,14-06-2025
CMP_07331,"This complaint is regarding a serious problem we are facing. residents are struggling to manage daily household activities sometimes there is no water at all during important hours Because of this, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Kannur,Grama Panchayath,Kurumathur,15,water,67,KL13_WAT,Submitted,24-04-2025,24-04-2025
CMP_07332,I am writing to bring attention to an issue in our locality. the roads in our area have become extremely damaged with deep potholes people are finding it difficult to travel due to poor road condition This has led to a situation where it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.,Idukki,Municipality,Thodupuzha,9,road,45,KL06_ROA,Forwarded,01-09-2025,06-09-2025
CMP_07333,This complaint is regarding a serious problem we are facing. This has led to a situation where people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.,Malappuram,Municipality,Parappanangadi,1,revenue,51,KL10_REV,Forwarded,05-11-2025,07-11-2025
CMP_07334,"We are facing difficulties in our area and need help. voltage fluctuations are damaging our home appliances electricity supply is very unreliable in this area As a result, it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.",Wayanad,Municipality,Sulthan Bathery,13,electricity,69,KL12_ELE,Resolved,02-10-2025,01-11-2025
